is_canceled,lead_time,arrival_date_month,meal,market_segment,distribution_channel,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,length_stay,number_guest,change_room_type
0,47,October,HB,Groups,Direct,A,A,0,No Deposit,47,Transient-Party,76.8,0,0,5,2.0,0
0,47,October,HB,Groups,Direct,A,A,0,No Deposit,47,Transient-Party,76.8,0,0,5,2.0,0
0,47,October,HB,Groups,Direct,A,A,0,No Deposit,47,Transient-Party,76.8,0,0,5,2.0,0
0,47,October,HB,Groups,Direct,A,A,0,No Deposit,47,Transient-Party,76.8,0,0,5,2.0,0
0,47,October,HB,Groups,Direct,A,A,0,No Deposit,47,Transient-Party,76.8,0,0,5,2.0,0
1,33,October,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,56.0,0,2,5,2.0,0
0,47,October,HB,Groups,Direct,A,A,0,No Deposit,47,Transient-Party,76.8,0,0,5,2.0,0
0,47,October,HB,Groups,Direct,A,A,0,No Deposit,47,Transient-Party,76.8,0,0,5,2.0,0
0,47,October,HB,Groups,Direct,A,A,0,No Deposit,47,Transient-Party,76.8,0,0,5,2.0,0
0,47,October,HB,Groups,Direct,A,A,0,No Deposit,47,Transient-Party,76.8,0,0,5,2.0,0
0,47,October,HB,Groups,Direct,A,A,0,No Deposit,47,Transient-Party,76.8,0,0,5,2.0,0
0,47,October,HB,Groups,Direct,A,A,0,No Deposit,47,Transient-Party,76.8,0,0,5,2.0,0
0,47,October,HB,Groups,Direct,A,A,0,No Deposit,47,Transient-Party,76.8,0,0,5,2.0,0
0,47,October,HB,Groups,Direct,A,A,0,No Deposit,47,Transient-Party,76.8,0,0,5,2.0,0
0,47,October,HB,Groups,Direct,A,A,0,No Deposit,47,Transient-Party,76.8,0,0,5,2.0,0
0,124,October,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,57.0,0,0,5,2.0,0
0,47,October,HB,Groups,Direct,A,A,0,No Deposit,47,Transient-Party,76.8,0,0,5,2.0,0
0,47,October,HB,Groups,Direct,A,A,0,No Deposit,47,Transient-Party,76.8,0,0,5,2.0,0
0,47,October,HB,Groups,Direct,A,A,0,No Deposit,47,Transient-Party,76.8,0,0,5,2.0,0
0,3,October,HB,Groups,Direct,A,A,0,No Deposit,0,Transient,58.4,0,0,5,1.0,0
0,47,October,HB,Groups,Direct,A,A,0,No Deposit,47,Transient-Party,76.8,0,0,5,2.0,0
0,86,October,HB,Offline TA/TO,TA/TO,E,E,0,No Deposit,0,Contract,79.63,0,0,7,2.0,0
0,69,October,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Contract,37.56,0,0,7,2.0,0
0,75,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,36.9,0,1,8,2.0,0
0,118,October,HB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,70.0,0,1,11,2.0,0
1,125,October,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,62.0,0,0,11,2.0,0
0,60,October,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,67.56,0,0,17,2.0,0
0,0,October,BB,Direct,Direct,D,D,1,No Deposit,0,Transient,56.0,1,0,1,2.0,0
0,0,October,BB,Direct,Direct,D,D,0,No Deposit,0,Transient,56.0,0,0,1,2.0,0
0,0,October,BB,Direct,Direct,E,E,0,No Deposit,0,Transient,66.0,0,0,1,2.0,0
0,99,October,BB,Direct,Direct,F,F,1,No Deposit,0,Transient,75.0,0,1,2,2.0,0
0,12,October,BB,Online TA,TA/TO,A,F,0,No Deposit,0,Transient,47.0,0,0,2,1.0,1
0,75,October,BB,Offline TA/TO,TA/TO,A,C,0,No Deposit,0,Contract,67.15,0,1,5,3.0,1
0,22,October,BB,Offline TA/TO,TA/TO,A,F,0,No Deposit,0,Transient,88.67,0,0,5,3.0,1
1,106,October,BB,Direct,Direct,G,G,1,No Deposit,0,Transient,95.0,0,2,5,4.0,0
0,40,October,HB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Contract,113.33,0,1,7,3.0,0
0,108,October,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Contract,36.0,0,1,7,2.0,0
0,75,October,BB,Offline TA/TO,TA/TO,E,E,0,No Deposit,0,Contract,54.4,0,0,9,2.0,0
0,75,October,BB,Online TA,TA/TO,A,A,1,No Deposit,0,Transient,36.0,0,1,10,1.0,0
1,197,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,42.3,0,2,11,1.0,0
0,0,October,BB,Online TA,TA/TO,A,I,0,No Deposit,0,Transient,0.0,0,2,0,1.0,1
0,121,October,BB,Online TA,TA/TO,A,I,0,No Deposit,0,Transient,0.0,0,2,0,1.0,1
1,1,October,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,37.0,0,0,1,1.0,0
1,19,October,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,8.0,0,0,2,2.0,0
1,28,October,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,0.0,0,0,2,2.0,0
1,92,October,BB,Online TA,TA/TO,G,G,0,No Deposit,0,Transient,95.0,0,0,2,4.0,0
1,28,October,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,0.0,0,0,2,2.0,0
0,19,October,HB,Offline TA/TO,TA/TO,A,D,2,No Deposit,0,Transient-Party,70.0,0,0,2,2.0,1
0,28,October,HB,Offline TA/TO,TA/TO,A,C,0,No Deposit,0,Transient-Party,70.0,0,0,2,2.0,1
1,19,October,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,60.0,0,0,2,1.0,0
0,83,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,34.65,0,2,3,2.0,0
0,40,October,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,56.0,1,3,3,2.0,0
0,83,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,41.98,1,2,3,2.0,0
0,54,October,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,40.05,0,0,4,2.0,0
0,86,October,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,61.0,1,2,4,2.0,0
1,145,October,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,66.0,0,0,5,2.0,0
1,120,October,BB,Online TA,TA/TO,A,A,1,No Deposit,0,Transient,34.65,0,1,6,3.0,0
1,118,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,45.55,0,2,6,3.0,0
1,107,October,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,55.0,0,1,7,2.0,0
0,34,October,BB,Direct,Direct,E,E,0,No Deposit,0,Transient,59.4,0,0,7,2.0,0
0,48,October,HB,Online TA,TA/TO,A,D,1,No Deposit,0,Transient,86.0,0,3,7,2.0,1
0,92,October,BB,Online TA,TA/TO,D,E,0,No Deposit,0,Transient,66.43,0,1,7,2.0,1
0,160,October,BB,Direct,Direct,A,D,1,No Deposit,0,Transient,47.0,0,0,7,1.0,1
0,21,October,HB,Online TA,TA/TO,E,E,1,No Deposit,0,Transient,112.29,0,1,7,2.0,0
1,107,October,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,55.0,0,1,7,2.0,0
0,21,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,70.0,1,2,7,2.0,0
1,30,October,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,59.4,0,0,4,2.0,0
0,92,October,BB,Online TA,TA/TO,A,E,0,No Deposit,0,Transient-Party,40.5,0,2,4,2.0,1
0,24,October,BB,Online TA,TA/TO,E,F,0,No Deposit,0,Transient,61.6,0,2,4,2.0,1
0,36,October,BB,Offline TA/TO,TA/TO,A,C,0,No Deposit,0,Contract,42.5,0,0,4,2.0,1
0,24,October,BB,Online TA,TA/TO,E,E,1,No Deposit,0,Transient-Party,82.0,1,2,5,2.0,0
0,47,October,HB,Offline TA/TO,TA/TO,F,F,0,No Deposit,0,Transient,81.0,0,0,7,2.0,0
0,21,October,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient-Party,60.0,1,2,7,2.0,0
0,21,October,BB,Offline TA/TO,TA/TO,A,C,0,No Deposit,0,Transient,43.93,0,0,7,2.0,1
0,0,October,BB,Offline TA/TO,TA/TO,A,D,0,No Deposit,0,Transient,42.5,0,1,7,2.0,1
1,3,October,BB,Direct,Direct,A,H,0,No Deposit,0,Transient,36.0,0,0,7,2.0,1
0,133,October,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,60.0,1,1,7,2.0,0
1,122,October,BB,Online TA,TA/TO,A,D,0,No Deposit,0,Transient,36.0,0,2,4,1.0,1
0,122,October,BB,Online TA,TA/TO,D,E,0,No Deposit,0,Transient,55.0,2,2,4,2.0,1
0,92,October,BB,Online TA,TA/TO,A,E,1,No Deposit,0,Transient-Party,40.5,0,2,4,1.0,1
1,64,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,50.4,0,2,4,2.0,0
0,120,October,BB,Online TA,TA/TO,A,E,0,No Deposit,0,Transient,40.5,0,0,4,2.0,1
0,122,October,BB,Online TA,TA/TO,D,E,0,No Deposit,0,Transient,55.0,0,2,4,2.0,1
0,122,October,BB,Online TA,TA/TO,A,D,0,No Deposit,0,Transient,36.0,0,2,4,1.0,1
0,122,October,BB,Online TA,TA/TO,D,E,0,No Deposit,0,Transient,55.0,0,2,4,2.0,1
0,122,October,BB,Online TA,TA/TO,D,E,0,No Deposit,0,Transient,55.0,0,2,4,2.0,1
0,19,October,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,81.5,0,1,4,2.0,0
0,24,October,BB,Online TA,TA/TO,A,E,1,No Deposit,0,Transient,56.4,1,1,4,1.0,1
0,21,October,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,42.5,0,2,7,2.0,0
0,21,October,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,55.43,0,0,7,2.0,0
0,52,October,HB,Offline TA/TO,TA/TO,A,A,1,No Deposit,0,Contract,70.31,0,0,7,2.0,0
0,61,October,BB,Online TA,TA/TO,G,G,0,No Deposit,0,Transient,104.67,0,0,3,4.0,0
0,24,October,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient-Party,76.0,0,2,3,2.0,0
0,24,October,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient-Party,76.0,0,2,3,2.0,0
0,24,October,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient-Party,76.0,0,2,3,2.0,0
1,29,October,BB,Direct,Direct,D,D,1,No Deposit,0,Transient,56.0,0,0,3,2.0,0
1,22,October,BB,Online TA,TA/TO,A,F,0,No Deposit,0,Transient,66.0,0,0,3,1.0,1
0,24,October,BB,Online TA,TA/TO,E,G,0,No Deposit,0,Transient-Party,82.0,1,2,3,2.0,1
0,29,October,BB,Direct,Direct,D,D,2,No Deposit,0,Transient-Party,56.0,0,0,4,2.0,0
0,4,October,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,77.0,0,1,1,2.0,0
0,10,October,BB,Online TA,TA/TO,A,D,0,No Deposit,0,Transient,50.4,0,2,1,2.0,1
0,0,October,BB,Direct,Direct,D,D,0,No Deposit,0,Transient,73.0,1,1,1,2.0,0
0,1,October,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,72.0,1,1,2,2.0,0
0,30,October,BB,Direct,Direct,D,D,2,No Deposit,0,Transient-Party,56.0,0,0,2,2.0,0
0,29,October,BB,Direct,Direct,A,D,0,No Deposit,0,Transient-Party,56.0,0,2,2,2.0,1
0,11,October,BB,Complementary,TA/TO,F,G,0,No Deposit,0,Transient,0.0,0,1,2,1.0,1
0,29,October,BB,Direct,Direct,A,D,0,No Deposit,0,Transient-Party,56.0,0,2,2,2.0,1
0,0,October,BB,Direct,Direct,A,A,1,No Deposit,0,Transient,64.0,1,0,2,2.0,0
0,3,October,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,66.0,0,1,2,2.0,0
0,29,October,BB,Direct,Direct,A,D,2,No Deposit,0,Transient-Party,56.0,0,1,2,2.0,1
0,0,October,BB,Direct,Direct,D,D,0,No Deposit,0,Transient,70.0,1,0,3,2.0,0
0,93,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,34.65,0,1,4,2.0,0
0,39,October,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,58.0,0,0,4,2.0,0
0,93,October,BB,Online TA,TA/TO,A,D,0,No Deposit,0,Transient,34.65,0,1,4,2.0,1
0,119,October,BB,Offline TA/TO,TA/TO,A,C,0,No Deposit,0,Contract,44.5,0,1,5,2.0,1
0,119,October,BB,Offline TA/TO,TA/TO,A,C,0,No Deposit,0,Contract,44.5,0,1,5,2.0,1
0,73,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,38.92,1,1,6,2.0,0
0,51,October,HB,Direct,Direct,F,F,0,No Deposit,0,Transient,119.43,1,0,7,2.0,0
1,165,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,47.0,0,2,7,1.0,0
1,165,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,56.0,0,1,7,2.0,0
0,27,October,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,56.0,0,0,7,2.0,0
1,165,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,56.0,0,2,7,2.0,0
1,165,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,47.0,0,2,7,1.0,0
1,52,October,HB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,106.0,0,2,7,2.0,0
0,22,October,HB,Offline TA/TO,TA/TO,A,B,0,No Deposit,0,Transient,99.5,0,0,7,3.0,1
0,72,October,BB,Offline TA/TO,TA/TO,E,E,0,No Deposit,0,Transient,52.51,0,0,11,2.0,0
0,23,October,BB,Online TA,TA/TO,A,A,2,No Deposit,0,Transient,49.8,0,0,15,1.0,0
0,13,October,BB,Online TA,TA/TO,A,D,0,No Deposit,0,Transient,73.0,1,0,2,2.0,1
0,39,October,HB,Direct,Direct,E,E,0,No Deposit,0,Transient,96.0,0,0,2,2.0,0
0,163,October,BB,Online TA,TA/TO,A,C,0,No Deposit,0,Transient-Party,47.0,0,1,3,1.0,1
0,30,October,BB,Direct,Direct,D,D,4,No Deposit,0,Transient-Party,56.0,0,0,3,2.0,0
1,7,October,BB,Direct,Direct,G,G,0,No Deposit,0,Transient,106.0,0,2,2,3.0,0
0,11,October,BB,Online TA,TA/TO,A,D,0,No Deposit,0,Transient,66.3,1,1,2,2.0,1
1,111,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,45.0,0,1,3,2.0,0
0,0,October,BB,Direct,Direct,A,A,0,No Deposit,0,Transient,39.0,1,0,1,1.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,47.0,0,0,1,2.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,47.0,0,0,1,2.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,39.0,0,0,1,1.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,39.0,0,0,1,1.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,39.0,0,0,1,1.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,47.0,0,0,1,2.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,47.0,0,0,1,2.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,47.0,0,0,1,2.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,39.0,0,0,1,1.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,39.0,0,0,1,1.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,47.0,0,0,1,2.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,47.0,0,0,1,2.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,39.0,0,0,1,1.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,39.0,0,0,1,1.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,47.0,0,0,1,2.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,47.0,0,0,1,2.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,39.0,0,0,1,1.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,39.0,0,0,1,1.0,0
1,53,October,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,66.0,0,3,1,2.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,47.0,0,0,1,2.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,47.0,0,0,1,2.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,47.0,0,0,1,2.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,39.0,0,0,1,1.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,39.0,0,0,1,1.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,39.0,0,0,1,1.0,0
1,53,October,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,66.0,0,3,1,2.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,47.0,0,0,1,2.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,47.0,0,0,1,2.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,47.0,0,0,1,2.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,39.0,0,0,1,1.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,39.0,0,0,1,1.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,47.0,0,0,1,2.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,47.0,0,0,1,2.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,47.0,0,0,1,2.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,39.0,0,0,1,1.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,39.0,0,0,1,1.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,39.0,0,0,1,1.0,0
1,99,October,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,65.0,0,2,2,2.0,0
0,3,October,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,76.0,0,1,2,2.0,0
1,4,October,BB,Direct,Direct,D,D,0,No Deposit,0,Transient,45.0,0,0,3,2.0,0
0,9,October,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,66.0,0,1,3,2.0,0
1,9,October,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,54.0,0,0,3,2.0,0
1,4,October,BB,Direct,Direct,A,A,0,No Deposit,0,Transient,45.0,0,0,3,2.0,0
0,50,October,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,42.05,0,0,4,2.0,0
0,5,October,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,47.0,0,0,4,2.0,0
0,98,October,BB,Offline TA/TO,TA/TO,E,E,0,No Deposit,0,Transient,52.0,0,0,5,2.0,0
1,110,October,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,65.0,0,1,2,2.0,0
0,96,October,BB,Online TA,TA/TO,G,G,0,No Deposit,0,Transient,96.67,0,3,6,4.0,0
1,40,October,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,76.0,0,2,7,2.0,0
1,40,October,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,76.0,0,2,7,2.0,0
0,50,October,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Contract,42.5,0,1,7,2.0,0
0,120,October,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,34.56,0,0,10,2.0,0
0,9,October,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,63.82,0,2,11,2.0,0
0,28,October,BB,Direct,Direct,E,F,0,No Deposit,0,Transient,66.0,1,0,1,2.0,1
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,47.0,0,0,1,2.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,47.0,0,0,1,2.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,39.0,0,0,1,1.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,39.0,0,0,1,1.0,0
1,148,October,BB,Groups,Direct,A,A,0,Non Refund,0,Transient,39.0,0,0,1,1.0,0
0,1,October,BB,Online TA,TA/TO,A,D,0,No Deposit,0,Transient,67.0,0,3,1,2.0,1
1,16,October,BB,Online TA,TA/TO,G,G,0,No Deposit,0,Transient,106.0,0,0,5,4.0,0
0,115,October,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Contract,36.0,0,2,6,2.0,0
0,62,October,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Contract,44.8,0,0,6,2.0,0
0,68,October,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Contract,69.93,0,0,7,2.0,0
0,62,October,BB,Online TA,TA/TO,A,A,1,No Deposit,0,Transient,47.0,0,2,7,2.0,0
0,9,October,BB,Online TA,TA/TO,C,C,0,No Deposit,0,Transient,75.0,0,0,8,3.0,0
0,35,October,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,0.0,0,0,0,2.0,0
0,1,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,54.0,1,0,1,2.0,0
1,51,October,BB,Offline TA/TO,TA/TO,D,D,1,No Deposit,0,Contract,48.6,0,1,3,2.0,0
1,25,October,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Contract,48.6,0,1,3,2.0,0
0,60,October,BB,Online TA,TA/TO,E,E,1,No Deposit,0,Transient,66.0,0,2,5,2.0,0
1,27,October,BB,Corporate,Corporate,A,E,0,No Deposit,0,Transient,36.0,0,3,19,1.0,1
0,24,October,BB,Corporate,Corporate,E,G,2,No Deposit,0,Transient-Party,52.2,0,0,22,1.0,1
1,114,October,BB,Groups,Corporate,A,A,0,Non Refund,0,Contract,36.0,0,0,23,1.0,0
1,114,October,BB,Groups,Corporate,A,A,0,Non Refund,0,Contract,36.0,0,0,23,1.0,0
1,114,October,BB,Groups,Corporate,A,A,0,Non Refund,0,Contract,36.0,0,0,23,1.0,0
1,114,October,BB,Groups,Corporate,A,A,0,Non Refund,0,Contract,36.0,0,0,23,1.0,0
1,114,October,BB,Groups,Corporate,A,A,0,Non Refund,0,Transient,36.0,0,0,23,1.0,0
0,3,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,43.2,0,1,1,2.0,0
0,0,October,BB,Direct,Direct,D,D,0,No Deposit,0,Transient,45.0,0,0,1,1.0,0
0,0,October,BB,Direct,Direct,E,E,1,No Deposit,0,Transient,66.0,1,0,1,2.0,0
0,0,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,48.0,1,1,1,2.0,0
0,0,October,BB,Direct,Direct,D,D,0,No Deposit,0,Transient,45.0,0,0,1,1.0,0
1,0,October,BB,Groups,Direct,A,A,0,No Deposit,0,Transient,36.0,0,0,1,2.0,0
0,3,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,49.2,1,1,2,2.0,0
0,10,October,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,72.5,0,2,2,2.0,0
0,0,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,48.0,0,1,2,2.0,0
0,0,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,58.0,0,2,2,2.0,0
0,10,October,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,72.5,0,2,2,2.0,0
0,1,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,39.0,0,1,3,1.0,0
0,34,October,BB,Online TA,TA/TO,D,F,0,No Deposit,0,Transient,56.0,0,1,4,2.0,1
0,42,October,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,77.0,1,2,4,2.0,0
0,3,October,HB,Online TA,TA/TO,A,A,1,No Deposit,0,Transient,70.2,0,3,7,2.0,0
0,61,October,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,49.01,0,1,7,3.0,0
0,0,October,BB,Direct,Direct,D,D,0,No Deposit,0,Transient,48.0,1,0,1,2.0,0
0,2,October,BB,Corporate,Corporate,A,A,0,No Deposit,0,Transient,48.0,0,0,1,1.0,0
0,19,October,HB,Online TA,TA/TO,A,A,2,No Deposit,0,Transient,77.4,0,0,1,2.0,0
0,0,October,BB,Corporate,Corporate,A,A,0,No Deposit,0,Transient,48.0,0,0,1,1.0,0
0,49,October,HB,Direct,Direct,A,A,1,No Deposit,0,Transient,63.76,0,1,7,1.0,0
0,49,October,HB,Direct,Direct,A,A,0,No Deposit,0,Transient,69.76,1,1,7,1.0,0
0,49,October,HB,Direct,Direct,A,A,0,No Deposit,0,Transient,63.76,0,1,7,1.0,0
0,49,October,HB,Direct,Direct,A,A,0,No Deposit,0,Transient,65.19,0,1,7,1.0,0
0,0,October,BB,Corporate,Corporate,A,D,0,No Deposit,0,Transient,48.0,0,0,1,1.0,1
0,2,October,BB,Direct,Direct,A,A,0,No Deposit,0,Transient,39.0,0,0,2,1.0,0
0,1,October,BB,Direct,Direct,A,D,0,No Deposit,0,Transient,48.0,1,0,1,2.0,1
0,1,October,BB,Online TA,TA/TO,A,D,0,No Deposit,0,Transient,39.0,1,0,1,1.0,1
0,2,October,BB,Online TA,TA/TO,A,D,0,No Deposit,0,Transient,35.1,0,1,2,1.0,1
0,2,October,BB,Online TA,TA/TO,A,D,1,No Deposit,0,Transient,41.1,1,1,2,2.0,1
0,3,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,48.0,0,1,1,2.0,0
1,7,October,BB,Corporate,Corporate,A,A,0,No Deposit,0,Transient,48.0,0,0,1,1.0,0
0,3,October,BB,Online TA,TA/TO,A,A,1,No Deposit,0,Transient,48.0,0,2,3,2.0,0
0,2,October,BB,Groups,Direct,A,E,1,No Deposit,0,Transient,42.0,1,0,3,2.0,1
0,3,October,BB,Online TA,TA/TO,A,A,2,No Deposit,0,Transient,48.0,0,2,3,2.0,0
0,153,October,BB,Groups,Direct,A,A,0,No Deposit,0,Transient,36.0,0,0,3,2.0,0
0,153,October,BB,Groups,Direct,A,A,1,No Deposit,0,Transient,36.0,0,0,4,2.0,0
1,63,October,BB,Direct,Direct,E,E,0,No Deposit,0,Transient,56.02,0,0,11,2.0,0
0,153,October,BB,Groups,Direct,A,A,0,No Deposit,0,Transient-Party,36.0,0,0,5,2.0,0
0,1,October,BB,Direct,Direct,F,F,0,No Deposit,0,Transient,76.0,1,1,1,1.0,0
0,2,October,BB,Online TA,TA/TO,A,D,1,No Deposit,0,Transient,48.0,0,2,1,2.0,1
0,16,October,BB,Direct,Direct,D,D,0,No Deposit,0,Transient,56.0,0,0,1,2.0,0
0,1,October,BB,Direct,Direct,D,D,0,No Deposit,0,Transient,48.0,0,0,2,2.0,0
0,154,October,BB,Groups,Direct,A,A,0,No Deposit,0,Transient,36.0,0,0,2,2.0,0
